timestamp,humidity,light,pm10,pm2_5,pressure,rain,temperature,wind_dir,wind_dir_degrees,wind_force,wind_speed
1679098496385,70.02832,0,12.78,11.68,95.75861,0,16.75,7,307,1,1.42
1679099396858,70.56348,0,13.31,12.28,95.74796,0,16.62,7,307,1,1.42
1679100297322,72.19629,0,12.44,11.54,95.745,0,16.24,7,313,1,1.36
1679101197291,74.09961,4,12.44,11.54,95.73829,0,15.81,7,313,1,1.36
1679102097747,75.70215,6,12.44,11.54,95.73701,0,15.51,7,313,1,1.36
1679102998207,75.80176,6,12.44,11.54,95.73418,0,15.43,7,313,1,1.36
1679103898169,76.59668,6,11.67,10.82,95.71496,0,15.31,7,312,1,1.34
1679104798624,76.91992,6,11.67,10.82,95.70177,0,15.29,7,312,1,1.34
1679105698585,77.42676,0,11.67,10.82,95.69302,0,15.14,7,312,1,1.34
1679106599040,77.62695,0,11.67,10.82,95.68428,0,15.12,7,312,1,1.34
1679107499503,77.86133,0,11.07,10.23,95.68367,0,15.04,7,310,1,1.48
1679108399961,77.81152,9,11.07,10.23,95.68978,0,15.08,7,310,1,1.48
1679109299928,78.15918,6,11.07,10.23,95.69307,0,14.99,7,310,1,1.48
1679110200370,78.21094,6,11.07,10.23,95.68895,0,14.97,7,310,1,1.48
1679111100827,78.40625,0,10.26,9.43,95.68401,0,14.91,7,311,1,1.38
1679112000774,78.42969,6,10.26,9.43,95.68539,0,14.92,7,311,1,1.38
1679112901227,78.11816,0,10.26,9.43,95.68624,0,15.02,7,311,1,1.38
1679113801673,78.05664,0,10.26,9.43,95.69347,0,14.98,7,311,1,1.38
1679114701626,78.14258,1,9.54,8.76,95.69761,0,14.9,7,306,1,1.33
1679115602101,78.30273,49,9.54,8.76,95.70857,0,14.91,7,306,1,1.33
1679116502582,78.40625,96,9.54,8.76,95.7141,0,14.86,7,306,1,1.33
1679117402570,77.46289,100,9.54,8.76,95.72308,0,15.02,7,306,1,1.33
1679118303060,74.32129,97,9.57,8.78,95.71223,0,15.65,6,290,1,1.45
1679119203553,75.10156,100,9.57,8.78,95.72176,0,15.85,6,290,1,1.45
1679120103544,76.77441,100,9.57,8.78,95.71702,0,15.49,6,290,1,1.45
1679121004033,77.17578,92,9.57,8.78,95.71657,0,15.45,6,290,1,1.45
1679121904530,75.40918,95,10.13,9.27,95.71526,0,15.72,6,252,1,1.43
1679122804528,74.85059,98,10.13,9.27,95.71378,0,15.83,6,251,1,1.33
1679123705030,74.56445,98,10.13,9.27,95.72298,0,15.81,6,251,1,1.33
1679124605022,72.30469,97,10.13,9.27,95.73801,0,16,6,251,1,1.33
1679125505513,68.28809,98,11.04,10.11,95.73908,0,16.1,5,233,1,1.53
1679126406013,66.66016,96,11.04,10.11,95.72989,0,16.16,5,233,1,1.53
1679127306004,66.82617,97,11.04,10.11,95.728,0,16.14,5,233,1,1.53
1679128206505,66.68848,97,11.04,10.11,95.74464,0,16.2,5,233,1,1.53
1679129107002,66.64258,98,12.48,11.46,95.74853,0,16.2,5,210,2,1.7
1679130007000,63.7168,93,12.48,11.46,95.74372,0,16.27,5,210,2,1.7
1679130907500,62.92188,96,12.48,11.46,95.75386,0,16.36,5,210,2,1.7
1679131807988,60.61914,95,12.48,11.46,95.75867,0,16.45,5,210,2,1.7
1679132708000,59.34375,100,8.56,7.81,95.7573,0,16.54,4,201,2,2.19
1679133608512,58.48828,100,8.56,7.81,95.73859,0,16.71,4,201,2,2.19
1679134508524,57.37305,100,8.56,7.81,95.72758,0,16.83,4,201,2,2.19
1679135409018,55.72266,97,8.56,7.81,95.72816,0,16.97,4,201,2,2.19
1679136309530,54.94043,100,9.18,8.45,95.72644,0,17.31,4,199,2,2.48
1679137209540,54.53223,100,9.18,8.45,95.72182,0,17.51,4,199,2,2.48
1679138110056,53.14648,88,9.18,8.45,95.69778,0,17.72,4,199,2,2.48
1679139010070,54.27344,99,9.18,8.45,95.68144,0,18.12,4,199,2,2.48
1679139910608,53.3916,100,12.1,11.32,95.66738,0,18.42,5,242,2,2.99
1679140810658,52.64941,100,12.1,11.32,95.65151,0,18.64,4,199,2,2.61
1679141711163,52.04102,81,12.1,11.32,95.63277,0,18.84,4,199,2,2.61
1679142611198,52.5127,88,12.1,11.32,95.62202,0,18.94,4,199,2,2.61
1679143511720,52.51074,100,16.11,15.27,95.61592,0,19.12,4,199,2,2.59
1679144411762,28.5459,91,16.11,15.27,95.59476,0,30.01,4,199,2,2.59
1679145311843,24.39258,98,16.11,15.27,95.60661,0,31.59,4,199,2,2.59
1679146212448,22.05176,100,16.11,15.27,95.58292,0,33.01,4,199,2,2.59
1679147112575,22.70703,95,20.89,19.95,95.58089,0,34.15,4,198,2,2.53
1679148012691,24.43555,100,20.89,19.95,95.56837,0,33.51,4,198,2,2.53
1679148912802,23.30957,98,20.89,19.95,95.56382,0,34.68,4,198,2,2.53
1679149812940,23.74805,90,20.89,19.95,95.55533,0,34.33,4,198,2,2.53
1679150713572,24.11328,100,25.38,24.4,95.55727,0,34.21,4,199,2,2.25
1679151613701,24.74219,99,25.38,24.4,95.54517,0,33.65,4,199,2,2.25
1679152513815,25.49023,94,25.38,24.4,95.54265,0,33.1,4,199,2,2.25
1679153413922,26.32129,99,25.38,24.4,95.53667,0,32.38,4,199,2,2.25
1679154314530,27.28809,100,30.84,29.79,95.54836,0,31.58,5,205,2,1.89
1679155214631,27.76367,100,30.84,29.79,95.55544,0,30.22,5,205,2,1.89
1679156114745,29.73633,100,30.84,29.79,95.55241,0,28.62,5,205,2,1.89
1679157015336,43.77539,95,30.84,29.79,95.56151,0,22.09,5,205,2,1.89
1679157915390,48.35449,96,34.96,33.78,95.56822,0,20.69,6,257,2,1.6
1679158815445,51.2041,100,34.96,33.78,95.57033,0,19.56,6,257,2,1.6
1679159715977,48.61816,6,34.96,33.78,95.57509,0,18.88,6,257,2,1.6
1679160615978,53.50781,0,34.96,33.78,95.57997,0,17.86,6,257,2,1.6
1679161516453,58.06152,0,39.06,37.74,95.58664,0,17.12,7,294,2,2.02
1679162416448,52.90137,0,39.06,37.74,95.58479,0,18.83,7,294,2,2.02
1679163316927,54.6377,0,39.06,37.74,95.58094,0,18.56,7,294,2,2.02
1679164216913,52.98438,0,39.06,37.74,95.5748,0,18.56,7,294,2,2.02
1679165117402,53.66211,0,40.69,39.25,95.57933,0,18.37,7,305,2,2
1679166017878,53.00098,0,40.69,39.25,95.59328,0,18.5,7,305,2,2
1679166917860,55.49609,0,40.69,39.25,95.60262,0,18.46,7,305,2,2
1679167818333,58.02637,0,40.69,39.25,95.62807,0,18.43,7,305,2,2
1679168718326,58.15332,1,39.26,37.75,95.65681,0,18.34,7,314,2,1.99
1679169618815,58.42285,0,39.26,37.75,95.67587,0,18.3,7,314,2,1.99
1679170519301,59.77637,2,39.26,37.75,95.68067,0,18.06,7,314,2,1.99
1679171419285,60.46582,1,39.26,37.75,95.6973,0,17.99,7,314,2,1.99
1679172319755,61.16602,0,37.02,35.51,95.69884,0,17.85,7,315,2,1.96
1679173219733,61.92676,0,37.02,35.51,95.70422,0,17.64,7,315,2,1.96
1679174120213,62.44238,0,37.02,35.51,95.70219,0,17.49,7,315,2,1.96
1679175020683,62.5791,0,37.02,35.51,95.70811,0,17.41,7,315,2,1.96
1679175920658,62.70117,0,35.42,33.96,95.71367,0,17.3,7,316,2,1.75
1679176821143,63.07715,0,35.42,33.96,95.71905,0,17.22,7,316,2,1.75
1679177721603,65,0,35.42,33.96,95.72033,0,16.71,7,316,2,1.75
1679178621570,66.2041,0,35.42,33.96,95.72172,0,16.39,7,316,2,1.75
1679179522042,67.12109,0,33.7,32.36,95.72267,0,16.06,7,323,1,1.35
1679180422520,67.47168,1,33.7,32.36,95.72031,0,15.97,7,323,1,1.35
1679181322496,67.89746,0,33.7,32.36,95.72725,0,15.86,7,323,1,1.35
1679182222937,67.57324,0,33.7,32.36,95.73434,0,15.97,7,323,1,1.35
1679183123396,68.13281,0,31.1,29.88,95.75145,0,15.83,7,323,1,1.2
1679184023360,68.41211,0,31.1,29.88,95.75954,0,15.8,7,323,1,1.2
1679184923821,68.96875,1,31.1,29.88,95.76969,0,15.65,7,323,1,1.2
1679185824288,69.26953,0,47.21,45.9,95.77734,0,15.62,7,323,1,1.2
1679186724248,69.94629,0,43.66,42.39,95.76994,0,15.52,7,337,1,0.98
1679187624713,70.03418,0,43.66,42.39,95.75603,0,15.51,7,337,1,0.98
1679188524669,70.44824,0,43.66,42.39,95.74019,0,15.4,7,337,1,0.98
1679189425129,70.46387,0,43.66,42.39,95.73492,0,15.42,7,337,1,0.98
1679190325584,70.72168,6,39.75,38.52,95.72976,0,15.34,8,342,1,0.79
1679191225544,70.65918,0,39.75,38.52,95.73811,0,15.37,8,342,1,0.79
1679192096153,70.74707,0,39.75,38.52,95.73747,0,15.36,8,342,1,0.79
1679192996965,70.91309,0,39.75,38.52,95.74364,0,15.32,8,342,1,0.79
1679193896925,71.19824,0,35.9,34.71,95.7502,0,15.2,7,337,1,0.72
1679194796871,71.51855,0,35.9,34.71,95.74483,0,15.14,7,337,1,0.72
1679195697332,71.46777,0,35.9,34.71,95.74344,0,15.18,7,337,1,0.72
1679196597280,71.61621,0,35.9,34.71,95.73563,0,15.13,7,337,1,0.72
1679197497739,71.63867,0,31.12,29.97,95.75377,0,15.12,7,337,1,0.87
1679198398193,71.59473,4,31.12,29.97,95.75503,0,15.13,7,337,1,0.87
1679199298149,71.91309,0,31.12,29.97,95.7596,0,15.06,7,337,1,0.87
1679200198594,72.24805,0,31.12,29.97,95.77247,0,14.96,7,337,1,0.87
1679201099046,72.39063,5,26.77,25.67,95.78429,0,14.93,7,331,1,0.91
1679201999525,72.54199,65,26.77,25.67,95.79018,0,14.89,7,331,1,0.91
1679202899494,72.13281,96,26.77,25.67,95.806,0,15.03,7,331,1,0.91
1679203799987,71.55566,96,26.77,25.67,95.8188,0,15.16,7,331,1,0.91
1679204700468,71.04395,96,24.47,23.39,95.83215,0,15.23,1,29,1,0.97
1679205600456,70.9043,96,24.47,23.39,95.8336,0,15.27,7,327,1,0.67
1679206500947,70.39551,97,24.47,23.39,95.84241,0,15.43,7,327,1,0.67
1679207401418,69.47656,95,24.47,23.39,95.84171,0,15.64,7,327,1,0.67
1679208301416,69.63867,97,24.33,23.24,95.85937,0,15.66,3,145,1,1.2
1679209201911,69.06348,98,24.33,23.24,95.86422,0,15.69,3,136,1,0.69
1679210101901,68.3457,94,24.33,23.24,95.87154,0,15.82,3,136,1,0.69
1679211002402,68.46484,97,24.33,23.24,95.87363,0,16.14,3,136,1,0.69
1679211902891,71.73242,97,26.21,25.04,95.88573,0,16.75,3,141,1,1.41
1679212802879,71.69531,97,26.21,25.04,95.9002,0,16.94,3,141,1,1.41
1679213703372,74.60449,94,26.21,25.04,95.92372,0,17.2,3,141,1,1.41
1679214603875,76.87793,97,26.21,25.04,95.94208,0,17.06,3,141,1,1.41
1679215503876,78.57715,97,31.05,29.77,95.94613,0,16.98,3,144,2,1.98
1679216404387,78.60059,97,31.05,29.77,95.94138,0,17.17,3,144,2,1.98
1679217304884,74.17578,97,31.05,29.77,95.92925,0,17.42,3,144,2,1.98
1679218205391,70.81836,98,31.05,29.77,95.94038,0,17.58,3,144,2,1.98
1679219105399,68.95898,97,28.57,27.65,95.94122,0,17.57,3,152,2,2.39
1679220005911,66.05176,97,28.57,27.65,95.9488,0,17.81,3,152,2,2.39
1679220906429,63.16504,97,28.57,27.65,95.95244,0,18.32,3,152,2,2.39
1679221806438,60.2793,97,28.57,27.65,95.94064,0,18.82,3,152,2,2.39
1679222706948,59.8584,97,30.79,29.94,95.93164,0,18.93,3,150,2,2.84
1679223606966,57.12988,97,30.79,29.94,95.93633,0,19.48,3,150,2,2.84
1679224507481,57.93945,97,30.79,29.94,95.93494,0,19.25,3,150,2,2.84
1679225407502,56.16797,96,30.79,29.94,95.90552,0,19.33,3,150,2,2.84
1679226308025,55.63672,95,38.73,37.79,95.88967,0,19.49,4,178,2,2.82
1679227208549,55.03223,94,38.73,37.79,95.8726,0,19.7,4,162,2,3.11
1679228108579,55.19922,98,38.73,37.79,95.86156,0,19.95,4,162,2,3.11
1679229009100,58.51074,98,38.73,37.79,95.83752,0,20.28,4,162,2,3.11
1679229909635,55.23242,99,44.71,43.7,95.8231,0,20.59,4,162,2,3.05
1679230809676,34.63574,100,44.71,43.7,95.80108,0,29.64,4,162,2,3.05
1679231710259,30.88086,100,44.71,43.7,95.778,0,31.2,4,162,2,3.05
1679232610364,29.44629,100,44.71,43.7,95.78935,0,32.56,4,162,2,3.05
1679233510523,29.79395,100,48.14,47.1,95.79434,0,32.58,4,168,2,3
1679234411146,29.69824,93,48.14,47.1,95.7913,0,32.4,4,168,2,3
1679235311292,28.0127,92,48.14,47.1,95.79476,0,33.11,4,168,2,3
1679236211463,27.52637,89,48.14,47.1,95.79136,0,33.38,4,168,2,3
1679237111610,27.96484,92,50.56,49.47,95.78625,0,32.9,4,170,2,2.79
1679238012287,29.24219,100,50.56,49.47,95.78577,0,31.8,4,170,2,2.79
1679238912430,30.23828,98,50.56,49.47,95.78031,0,31.37,4,170,2,2.79
1679239812557,33.16016,98,50.56,49.47,95.78159,0,29.7,4,170,2,2.79
1679240712671,45.8252,100,53.22,52,95.8,0,23.65,4,169,2,2.22
1679241613275,41.7998,100,53.22,52,95.79684,0,25.32,4,169,2,2.22
1679242513374,44.5293,85,53.22,52,95.80089,0,24.19,4,169,2,2.22
1679243413457,53.65137,100,53.22,52,95.80833,0,21.34,4,169,2,2.22
1679244314022,51.07422,98,55.47,54.05,95.82121,0,22.47,4,177,2,1.58
1679245214083,54.95605,95,55.47,54.05,95.82483,0,21.72,4,177,2,1.58
1679246114138,58.92676,10,55.47,54.05,95.82813,0,21,4,177,2,1.58
1679247014643,62.66602,3,55.47,54.05,95.8177,0,19.89,4,177,2,1.58
1679247914642,63.50391,0,57.9,56.24,95.82372,0,19.73,5,206,1,0.61
1679248815141,60.58594,0,57.9,56.24,95.81779,0,20.48,1,24,1,1.3
1679249715138,64.72754,0,57.9,56.24,95.81541,0,19.79,5,215,1,0.59
1679250615130,62.46191,0,57.9,56.24,95.82594,0,19.91,5,215,1,0.59
1679251515629,59.7168,7,64.51,62.55,95.83081,0,20.35,5,235,1,0.63
1679252416126,66.64746,0,64.51,62.55,95.83647,0,19.81,5,235,1,0.63
1679253316117,62.10938,0,64.51,62.55,95.87065,0,20.27,5,235,1,0.63
1679254216607,62.21777,0,64.51,62.55,95.87366,0,19.82,5,235,1,0.63
1679255116602,64.14648,0,69.77,67.65,95.88811,0,19.73,6,261,1,0.94
1679256017092,64.68652,0,69.77,67.65,95.89514,0,19.57,6,261,1,0.94
1679256917088,66.16992,0,69.77,67.65,95.90263,0,19.3,6,261,1,0.94
1679257817581,66.19043,0,69.77,67.65,95.90914,0,19.43,6,261,1,0.94
1679258717572,66.85254,4,69.85,67.74,95.90627,0,19.19,6,275,1,1.28
1679259618066,68.3623,0,69.85,67.74,95.90776,0,18.73,6,275,1,1.28
1679260518075,69.06445,0,69.85,67.74,95.89942,0,18.54,6,275,1,1.28
1679261418551,69.78027,0,69.85,67.74,95.89107,0,18.3,6,275,1,1.28
1679262319035,71.40332,1,70.71,68.58,95.89522,0,17.96,6,271,2,1.69
1679263219024,71.75391,0,70.71,68.58,95.88969,0,17.93,6,271,2,1.69
1679264119499,72.25391,0,70.71,68.58,95.88217,0,17.79,6,271,2,1.69
1679265019980,73.41113,10,70.71,68.58,95.87746,0,17.76,6,271,2,1.69
1679265919967,73.84473,4,72.55,70.4,95.86802,0,17.62,6,275,2,1.6
1679266820444,72.81543,2,72.55,70.4,95.83826,0,17.67,6,275,2,1.6
1679267720929,73.55664,0,72.55,70.4,95.81889,0,17.6,6,275,2,1.6
1679268620912,74.1709,8,72.55,70.4,95.82745,0,17.46,6,275,2,1.6
1679269521389,75.37598,1,75.67,73.42,95.8517,0,17.25,6,279,2,1.74
1679270421373,75.38672,11,75.67,73.42,95.84087,0,17.26,6,279,2,1.74
1679271321855,76.6582,5,75.67,73.42,95.83705,0,16.91,6,279,2,1.74
1679272222329,78.32422,2,75.67,73.42,95.81664,0,16.51,6,279,2,1.74
1679273122312,79.4209,10,79.14,76.73,95.80463,0,16.31,7,298,2,1.96
1679274022786,80.21387,2,79.14,76.73,95.79604,0,16.11,7,298,2,1.96
1679274923257,79.67188,1,79.14,76.73,95.79802,0,16.18,7,298,2,1.96
1679275823227,79.00977,5,79.14,76.73,95.77802,0,16.22,7,298,2,1.96
1679276723691,79.30762,0,83.83,81.14,95.7653,0,16.11,6,283,1,1.4
1679277624158,79.43262,0,83.83,81.14,95.7685,0,16.05,6,283,1,1.4
1679278524124,80.03906,0,83.83,81.14,95.76675,0,15.9,6,283,1,1.4
1679279424591,79.95996,0,83.83,81.14,95.75613,0,15.83,6,283,1,1.4
1679280325061,79.56055,0,93,89.91,95.73619,0,15.93,6,272,2,1.58
1679281225030,79.36133,0,93,89.91,95.72846,0,15.9,6,272,2,1.58
1679282125488,78.87305,0,93,89.91,95.73386,0,15.96,6,272,2,1.58
1679283025455,78.72852,0,93,89.91,95.73691,0,15.98,6,272,2,1.58
1679283925924,78.61035,0,109.98,106.49,95.71881,0,15.95,6,284,2,1.93
1679284796632,78.72461,0,109.98,106.49,95.70744,0,15.89,6,284,2,1.93
1679285696571,78.66309,0,109.98,106.49,95.69269,0,15.86,6,284,2,1.93
1679286597326,78.83789,0,109.98,106.49,95.69124,0,15.76,6,284,2,1.93
1679287497287,78.80664,1,130.38,126.62,95.71647,0,15.78,6,291,2,2.13
1679288397269,78.35352,40,130.38,126.62,95.70673,0,15.84,6,291,2,2.13
1679289297764,78.0166,96,130.38,126.62,95.71935,0,15.87,6,291,2,2.13
1679290197773,80.73828,97,130.38,126.62,95.70502,0,15.94,6,291,2,2.13
1679291098272,80.8125,97,149.13,145.27,95.71902,0,16.04,7,299,1,1.01
1679291998279,80.18359,94,149.13,145.27,95.7265,0,16.13,7,299,1,1.01
1679292898782,79.06055,97,149.13,145.27,95.70357,0,16.25,7,299,1,1.01
1679293799278,75.11523,97,149.13,145.27,95.71605,0,16.39,7,299,1,1.01
1679294699281,70.51563,95,160.75,156.9,95.73242,0,16.75,5,211,2,1.9
1679295599791,67.39941,96,160.75,156.9,95.73884,0,16.91,5,211,2,1.9
1679296500294,64.78906,98,160.75,156.9,95.7495,0,17.3,5,211,2,1.9
1679297400309,61.5459,93,160.75,156.9,95.76097,0,17.45,5,211,2,1.9
1679298300830,59.27148,97,166.94,163.16,95.76555,0,17.8,5,224,2,2.2
1679299201351,58.41797,100,166.94,163.16,95.78551,0,18.26,5,224,2,2.2
1679300101379,56.71094,94,166.94,163.16,95.78697,0,18.35,5,224,2,2.2
1679301001890,56.25488,97,166.94,163.16,95.78471,0,18.91,5,224,2,2.2
1679301901910,56.20605,93,170.24,166.46,95.77885,0,19.36,6,262,2,2.5
1679302802435,54.20215,95,170.24,166.46,95.76814,0,19.61,6,262,2,2.5
1679303702957,54.66211,100,170.24,166.46,95.75884,0,19.6,5,235,2,2.68
1679304602985,54.4375,98,170.24,166.46,95.75761,0,19.65,5,235,2,2.68
1679305503522,55.77539,98,155.64,153.83,95.75159,0,19.77,5,237,3,3.57
1679306403550,57.73145,98,155.64,153.83,95.73883,0,19.42,5,237,3,3.57
1679307304080,59.12695,98,155.64,153.83,95.71947,0,19.03,5,237,3,3.57
1679308204107,59.58496,90,155.64,153.83,95.73201,0,18.94,5,237,3,3.57
1679309104626,61.62598,100,116.3,114.88,95.69743,0,18.61,6,255,3,5.2
1679310005142,59.66309,98,116.3,114.88,95.68862,0,19.09,6,255,3,5.2
1679310905167,59.75684,98,116.3,114.88,95.68379,0,18.85,6,255,3,5.2
1679311805691,61.375,100,116.3,114.88,95.68432,0,18.7,6,255,3,5.2
1679312706215,59.72852,98,128.95,127.38,95.66679,0,19.33,6,281,2,2.15
1679313606248,62.92969,98,128.95,127.38,95.60925,0,18.91,6,281,2,2.15
1679314506775,51.52148,100,128.95,127.38,95.63486,0,21.81,8,344,2,1.98
1679315406814,52.43066,99,128.95,127.38,95.62395,0,22.16,8,344,2,1.98
1679316307359,50.8457,100,127.42,125.71,95.62794,0,22.68,4,185,2,3.17
1679317207412,56.06152,96,127.42,125.71,95.64989,0,20.95,4,185,2,3.17
1679318107956,59.33887,98,127.42,125.71,95.55129,0,20.02,4,185,2,3.17
1679319008002,58.49805,100,127.42,125.71,95.58718,0,20.54,4,185,2,3.17
1679319908538,53.98145,100,131.62,129.94,95.55588,0,21.69,5,207,2,2.61
1679320809074,52.54785,97,131.62,129.94,95.55631,0,21.59,5,207,2,2.61
1679321709126,52.13281,95,131.62,129.94,95.53792,0,21.4,5,207,2,2.61
1679322609663,52.39063,94,131.62,129.94,95.50555,0.23,21.24,5,207,2,2.61
1679323509702,51.28516,97,152.65,151,95.45193,0.41,21.47,5,205,2,2.18
1679324410241,52.34668,100,152.65,151,95.5106,0.18,21.35,5,205,2,2.18
1679325310285,53.92188,97,152.65,151,95.44961,0,21.09,5,205,2,2.18
1679326210817,55.66602,100,152.65,151,95.46507,0,20.92,5,205,2,2.18
1679327110862,57.26855,96,179.71,177.95,95.45011,0,20.38,5,207,2,2.35
1679328011405,57.28516,100,179.71,177.95,95.46211,0,20.41,5,207,2,2.35
1679328911436,58.57813,97,179.71,177.95,95.4531,0,20.01,5,207,2,2.35
1679329811459,59.07715,96,179.71,177.95,95.4278,0,19.96,5,207,2,2.35
1679330711981,59.70801,38,197.55,195.63,95.45573,0,19.76,5,221,2,1.83
1679331612000,60.28516,2,197.55,195.63,95.44588,0,19.54,5,221,2,1.83
1679332511999,60.91602,8,197.55,195.63,95.46281,0.13,19.53,5,221,2,1.83
1679333412482,59.10938,0,197.55,195.63,95.46962,1.15,20.11,5,221,2,1.83
1679334312481,58.31641,0,192.97,191.02,95.51614,0.87,20.19,6,271,2,1.72
1679335212961,59.03516,7,192.97,191.02,95.53791,1.27,19.99,6,277,2,1.74
1679336112955,60.70215,0,192.97,191.02,95.5077,1.15,19.48,6,277,2,1.74
1679337013446,61.83105,8,192.97,191.02,95.51747,1.38,19.42,6,277,2,1.74
1679337913440,60.63184,7,181.32,179.48,95.47088,1.33,19.72,6,280,1,1.36
1679338813425,60.76855,2,181.32,179.48,95.45783,0.12,19.71,6,280,1,1.36
1679339713917,60.39648,0,181.32,179.48,95.43722,0,19.93,6,280,1,1.36
1679340613912,60.81543,0,181.32,179.48,95.46325,0.12,20.06,6,280,1,1.36
1679341514402,60.2334,5,166.55,164.89,95.46847,0,20.25,5,243,1,1.06
1679342414398,61.37109,0,166.55,164.89,95.51261,0,20.25,5,243,1,1.06
1679343314894,61.33496,0,166.55,164.89,95.51457,0,20.07,5,243,1,1.06
1679344214883,62.03125,0,166.55,164.89,95.54951,0,19.88,5,243,1,1.06
1679345115378,62.87012,0,146.19,144.87,95.544,0.65,19.55,5,239,1,1.03
1679346015362,64.0918,0,146.19,144.87,95.54514,0,19.28,5,239,1,1.03
1679346915852,64.52148,0,146.19,144.87,95.49715,0,19.08,5,239,1,1.03
1679347815827,65.5293,0,146.19,144.87,95.44801,0.15,18.84,5,239,1,1.03
1679348716309,65.55762,0,125.12,124.1,95.41907,0,18.8,6,289,2,1.61
1679349616295,66.6084,0,125.12,124.1,95.45388,0,18.48,6,289,2,1.61
1679350516778,66.7207,0,125.12,124.1,95.43662,0,18.39,6,289,2,1.61
1679351416769,66.95996,7,125.12,124.1,95.46072,0,18.38,6,289,2,1.61
1679352316743,67.51367,0,113.79,112.84,95.51627,0,18.27,7,301,2,2.33
1679353217223,67.78223,0,113.79,112.84,95.51792,0.71,18.16,7,301,2,2.33
1679354117708,68.79492,4,113.79,112.84,95.54112,0.65,17.91,7,301,2,2.33
1679355017690,69.81641,0,113.79,112.84,95.56222,0,17.66,7,301,2,2.33
1679355918166,71.10156,0,111.01,110.03,95.57414,0,17.36,7,306,2,3
1679356818145,72.57324,0,111.01,110.03,95.53065,0,17.02,7,306,2,3.14
1679357718608,75.11719,0,111.01,110.03,95.50522,0,16.53,7,306,2,3.14
1679358619087,75.66211,0,143.57,142.84,95.45666,0,16.4,7,306,2,3.14
1679359519554,75.94922,3,133.16,132.51,95.43192,0,16.35,8,340,2,1.83
1679360419526,76.13281,0,133.16,132.51,95.42274,0,16.31,8,340,2,1.83
1679361319992,76.27539,0,133.16,132.51,95.36307,0,16.27,8,340,2,1.83
1679362219959,76.63086,0,133.16,132.51,95.33289,0,16.16,8,340,2,1.83
1679363120428,76.89746,0,131,130.33,95.31685,0,16.07,8,353,1,1.06
1679364020892,76.99512,0,93.74,92.75,95.29504,0,16.04,8,353,1,1.06
1679364920858,77.22852,0,93.74,92.75,95.28288,0,15.95,8,353,1,1.06
1679365821321,77.41992,0,93.74,92.75,95.25871,0,15.88,8,353,1,1.06
1679366721783,77.32813,0,79.27,78.35,95.26137,0,15.87,7,296,1,0.8
1679367621746,77.23535,0,79.27,78.35,95.23817,0.13,15.86,7,296,1,0.8
1679368522211,77.43164,0,79.27,78.35,95.23617,0.15,15.82,7,296,1,0.8
1679369422676,77.18848,3,79.27,78.35,95.23714,0.2,15.85,7,296,1,0.8
1679370322638,77.3291,4,67,66.11,95.24998,0,15.81,6,264,1,0.97
1679371223104,77.17871,0,67,66.11,95.26636,0.42,15.8,6,264,1,0.97
1679372123564,77.2041,1,67,66.11,95.26839,0,15.74,6,264,1,0.97
1679373023524,76.68457,0,67,66.11,95.24223,0,15.88,6,264,1,0.97
1679373923990,76.71973,0,54.7,53.8,95.20329,0,15.82,6,269,1,1.34
1679374823960,76.52441,8,54.7,53.8,95.21618,0,15.87,6,269,1,1.34
1679375724456,77.20703,25,54.7,53.8,95.23667,0,15.77,6,269,1,1.34
1679376624942,78.18555,18,54.7,53.8,95.24048,0,15.79,6,269,1,1.34
1679377524940,76.45898,26,43.57,42.62,95.25706,0,16.49,6,277,2,1.71
1679378425446,76.95898,96,43.57,42.62,95.25514,0,16.56,6,277,2,1.71
1679379325442,77.76367,96,43.57,42.62,95.25224,0,16.09,6,277,2,1.71
1679380225938,77.5127,99,43.57,42.62,95.24402,0,16.03,6,277,2,1.71
1679381125938,74.34863,97,37.26,36.26,95.23485,0,16.36,6,271,2,1.94
1679382026432,72.8457,99,37.26,36.26,95.2368,0,16.54,6,271,2,1.94
1679382926446,69.47559,100,37.26,36.26,95.23783,0,17.37,6,271,2,1.94
1679383796988,69.32227,100,37.26,36.26,95.24757,0,17.49,6,271,2,1.94
1679384697133,65.60645,100,34.32,33.27,95.24442,0,18.11,6,254,2,1.81
1679385597526,63.78125,97,34.32,33.27,95.24939,0,18.31,6,254,2,1.81
1679386497557,61.81055,98,34.32,33.27,95.2457,0,18.61,6,254,2,1.81
1679387398080,61.94238,100,34.32,33.27,95.25105,0,18.74,6,254,2,1.81
1679388298109,57.33691,100,30.54,29.49,95.25201,0,20.46,5,238,2,1.73
1679389198626,58.25586,82,30.54,29.49,95.26027,0,20,5,238,2,1.73
1679390098658,56.43652,96,30.54,29.49,95.26559,0,20.44,5,238,2,1.73
1679390999202,54.18555,83,30.54,29.49,95.28267,0,21.08,5,238,2,1.73
1679391899245,51.25195,100,19.74,18.97,95.29219,0,21.69,6,259,2,3.29
1679392799802,54.81738,100,19.74,18.97,95.29328,0,20.59,6,249,2,2.15
1679393699853,54.69336,96,19.74,18.97,95.28934,0,20.89,6,249,2,2.15
1679394600391,56.68848,89,19.74,18.97,95.29243,0,20.26,6,249,2,2.15
1679395500438,52.25684,85,16.48,15.85,95.28386,0,21.77,6,256,2,2.53
1679396400986,52.55273,97,16.48,15.85,95.27866,0,21.53,6,256,2,2.53
